Energy_MeV,Counts
3.7590000000000003,10
3.761,5
3.763,9
3.765,5
3.7670000000000003,8
3.769,5
3.771,7
3.773,3
3.7750000000000004,7
3.777,10
3.779,6
3.781,7
3.7830000000000004,5
3.785,2
3.787,6
3.789,5
3.7910000000000004,7
3.793,5
3.795,8
3.797,5
3.7990000000000004,5
3.801,4
3.803,6
3.805,2
3.8070000000000004,6
3.809,4
3.811,1
3.813,5
3.8150000000000004,6
3.817,5
3.819,5
3.821,6
3.8230000000000004,5
3.825,8
3.827,6
3.829,6
3.8310000000000004,7
3.833,8
3.835,8
3.837,7
3.839,5
3.841,6
3.843,8
3.8449999999999998,3
3.847,3
3.849,5
3.851,1
3.8529999999999998,4
3.855,7
3.857,3
3.859,4
3.8609999999999998,6
3.863,3
3.865,3
3.867,4
3.8689999999999998,4
3.871,8
3.873,6
3.875,5
3.877,4
3.879,4
3.8810000000000002,2
3.883,5
3.885,1
3.887,5
3.8890000000000002,5
3.891,1
3.893,4
3.895,4
3.8970000000000002,9
3.899,5
3.901,3
3.903,4
3.9050000000000002,7
3.907,6
3.909,5
3.911,11
3.9130000000000003,4
3.915,6
3.917,6
3.919,7
3.9210000000000003,3
3.923,6
3.925,0
3.927,3
3.9290000000000003,7
3.931,4
3.933,4
3.935,3
3.9370000000000003,5
3.939,9
3.941,3
3.943,5
3.9450000000000003,3
3.947,3
3.949,4
3.951,7
3.9530000000000003,4
3.955,5
3.957,1
3.959,7
3.9610000000000003,6
3.963,3
3.965,4
3.967,5
3.9690000000000003,6
3.971,7
3.973,2
3.975,5
3.9770000000000003,6
3.979,2
3.981,3
3.983,5
3.9850000000000003,5
3.987,9
3.989,8
3.991,4
3.9930000000000003,4
3.995,3
3.997,4
3.999,4
4.0009999999999994,2
4.003,3
4.005000000000001,0
4.007,6
4.009,4
4.011,1
4.013,3
4.015000000000001,7
4.0169999999999995,5
4.019,6
4.021000000000001,1
4.023,3
4.025,5
4.027,6
4.029,6
4.031000000000001,2
4.0329999999999995,9
4.035,2
4.037000000000001,6
4.039,3
4.041,4
4.043,2
4.045,6
4.047000000000001,3
4.0489999999999995,2
4.051,3
4.053000000000001,5
4.055,2
4.057,3
4.059,5
4.061,4
4.063000000000001,6
4.0649999999999995,5
4.067,5
4.069000000000001,6
4.071,3
4.073,5
4.075,4
4.077,1
4.079000000000001,4
4.0809999999999995,8
4.083,3
4.085000000000001,4
4.087,5
4.089,0
4.091,3
4.093,7
4.095000000000001,3
4.0969999999999995,5
4.099,7
4.101,4
4.103,3
4.105,4
4.106999999999999,5
4.109,10
4.111000000000001,0
4.1129999999999995,6
4.115,5
4.117,4
4.119,4
4.121,3
4.122999999999999,6
4.125,7
4.127000000000001,2
4.129,5
4.131,3
4.133,3
4.135,2
4.1370000000000005,3
4.138999999999999,2
4.141,5
4.143000000000001,3
4.145,3
4.147,1
4.149,2
4.151,5
4.1530000000000005,4
4.154999999999999,4
4.157,4
4.159000000000001,0
4.161,3
4.163,5
4.165,3
4.167,6
4.1690000000000005,4
4.170999999999999,7
4.173,3
4.175000000000001,4
4.177,4
4.179,1
4.181,2
4.183,3
4.1850000000000005,6
4.186999999999999,3
4.189,4
4.191000000000001,5
4.193,7
4.195,3
4.197,4
4.199,4
4.2010000000000005,4
4.202999999999999,6
4.205,4
4.207000000000001,2
4.209,5
4.211,6
4.213,4
4.215,2
4.2170000000000005,1
4.218999999999999,0
4.221,6
4.223000000000001,3
4.225,2
4.227,3
4.229,1
4.231,5
4.2330000000000005,3
4.234999999999999,1
4.237,7
4.239000000000001,2
4.241,2
4.243,4
4.245,7
4.247,8
4.2490000000000006,0
4.2509999999999994,4
4.253,5
4.255000000000001,6
4.257,5
4.259,1
4.261,5
4.263,1
4.265000000000001,5
4.2669999999999995,9
4.269,4
4.271000000000001,7
4.273,7
4.275,2
4.277,6
4.279,4
4.281000000000001,5
4.2829999999999995,9
4.285,3
4.287000000000001,2
4.289,0
4.291,7
4.293,3
4.295,4
4.297000000000001,4
4.2989999999999995,0
4.301,3
4.303000000000001,5
4.305,1
4.307,5
4.309,3
4.311,4
4.313000000000001,1
4.3149999999999995,7
4.317,3
4.319000000000001,4
4.321,3
4.323,5
4.325,5
4.327,5
4.329000000000001,5
4.3309999999999995,5
4.333,5
4.335000000000001,3
4.337,3
4.339,7
4.341,7
4.343,5
4.345000000000001,2
4.3469999999999995,2
4.349,5
4.351000000000001,5
4.353,4
4.355,3
4.356999999999999,9
4.359,4
4.361000000000001,3
4.3629999999999995,4
4.365,3
4.367,1
4.369,2
4.371,1
4.372999999999999,3
4.375,3
4.377000000000001,4
4.379,1
4.381,4
4.383,6
4.385,1
4.3870000000000005,6
4.388999999999999,4
4.391,2
4.393000000000001,1
4.395,4
4.397,4
4.399,4
4.401,5
4.4030000000000005,2
4.404999999999999,0
4.407,5
4.409000000000001,4
4.411,4
4.413,3
4.415,6
4.417,5
4.4190000000000005,3
4.420999999999999,5
4.423,1
4.425000000000001,6
4.427,2
4.429,5
4.431,0
4.433,1
4.4350000000000005,2
4.436999999999999,3
4.439,0
4.441000000000001,2
4.443,3
4.445,3
4.447,3
4.449,1
4.4510000000000005,0
4.452999999999999,1
4.455,5
4.457000000000001,3
4.459,3
4.461,6
4.463,5
4.465,6
4.4670000000000005,2
4.468999999999999,2
4.471,3
4.473000000000001,3
4.475,0
4.477,1
4.479,1
4.481,6
4.4830000000000005,5
4.484999999999999,6
4.487,5
4.489000000000001,3
4.491,4
4.493,4
4.495,1
4.497,3
4.4990000000000006,5
4.5009999999999994,4
4.503,4
4.505000000000001,1
4.507,3
4.509,2
4.511,1
4.513,1
4.515000000000001,3
4.5169999999999995,6
4.519,7
4.521000000000001,4
4.523,3
4.525,6
4.527,2
4.529,4
4.531000000000001,7
4.5329999999999995,3
4.535,2
4.537000000000001,2
4.539,4
4.541,3
4.543,4
4.545,3
4.547000000000001,3
4.5489999999999995,2
4.551,5
4.553000000000001,0
4.555,1
4.557,2
4.559,1
4.561,6
4.563000000000001,4
4.5649999999999995,3
4.567,4
4.569000000000001,3
4.571,5
4.573,2
4.575,3
4.577,2
4.579000000000001,2
4.5809999999999995,1
4.583,3
4.585000000000001,4
4.587,4
4.589,2
4.591,2
4.593,4
4.595000000000001,3
4.5969999999999995,4
4.599,4
4.601000000000001,1
4.603,3
4.605,4
4.607,2
4.609,4
4.611000000000001,2
4.6129999999999995,3
4.615,3
4.617,3
4.619,3
4.621,0
4.622999999999999,0
4.625,3
4.627000000000001,2
4.629,4
4.631,9
4.633,6
4.635,2
4.6370000000000005,6
4.638999999999999,3
4.641,2
4.643000000000001,3
4.645,2
4.647,2
4.649,2
4.651,5
4.6530000000000005,5
4.654999999999999,2
4.657,2
4.659000000000001,1
4.661,2
4.663,5
4.665,3
4.667,1
4.6690000000000005,4
4.670999999999999,4
4.673,7
4.675000000000001,2
4.677,3
4.679,3
4.681,2
4.683,2
4.6850000000000005,5
4.686999999999999,2
4.689,2
4.691000000000001,1
4.693,4
4.695,2
4.697,1
4.699,4
4.7010000000000005,3
4.702999999999999,7
4.705,1
4.707000000000001,1
4.709,4
4.711,3
4.713,3
4.715,5
4.7170000000000005,2
4.718999999999999,1
4.721,4
4.723000000000001,3
4.725,1
4.727,3
4.729,2
4.731,3
4.7330000000000005,2
4.734999999999999,3
4.737,6
4.739000000000001,2
4.741,2
4.743,4
4.745,0
4.747,2
4.7490000000000006,2
4.7509999999999994,5
4.753,3
4.755000000000001,0
4.757,3
4.759,1
4.761,1
4.763,2
4.765000000000001,3
4.7669999999999995,6
4.769,2
4.771000000000001,2
4.773,1
4.775,1
4.777,1
4.779,2
4.781000000000001,2
4.7829999999999995,0
4.785,2
4.787000000000001,4
4.789,2
4.791,2
4.793,3
4.795,1
4.797000000000001,3
4.7989999999999995,2
4.801,2
4.803000000000001,3
4.805,0
4.807,3
4.809,3
4.811,4
4.813000000000001,5
4.8149999999999995,2
4.817,3
4.819000000000001,6
4.821,4
4.823,2
4.825,2
4.827,3
4.829000000000001,2
4.8309999999999995,2
4.833,2
4.835000000000001,3
4.837,3
4.839,4
4.841,1
4.843,2
4.845000000000001,1
4.8469999999999995,3
4.849,3
4.851000000000001,3
4.853,1
4.855,6
4.857,0
4.859,4
4.861000000000001,3
4.8629999999999995,4
4.865,3
4.867,3
4.869,2
4.871,2
4.872999999999999,3
4.875,1
4.877000000000001,3
4.879,3
4.881,4
4.883,5
4.885,3
4.8870000000000005,4
4.888999999999999,1
4.891,0
4.893000000000001,3
4.895,2
4.897,2
4.899,4
4.901,1
4.9030000000000005,3
4.904999999999999,4
4.907,4
4.909000000000001,1
4.911,3
4.913,0
4.915,4
4.917,3
4.9190000000000005,0
4.920999999999999,3
4.923,0
4.925000000000001,1
4.927,3
4.929,3
4.931,1
4.933,1
4.9350000000000005,0
4.936999999999999,3
4.939,2
4.941000000000001,2
4.943,2
4.945,3
4.947,5
4.949,0
4.9510000000000005,4
4.952999999999999,4
4.955,5
4.957000000000001,1
4.959,0
4.961,0
4.963,3
4.965,3
4.9670000000000005,3
4.968999999999999,3
4.971,4
4.973000000000001,0
4.975,4
4.977,2
4.979,1
4.981,2
4.9830000000000005,0
4.984999999999999,1
4.987,2
4.989000000000001,1
4.991,2
4.993,1
4.995,5
4.997,1
4.9990000000000006,3
5.0009999999999994,1
5.003,3
5.005000000000001,2
5.007,5
5.009,2
5.011,3
5.013,2
5.015000000000001,2
5.0169999999999995,2
5.019,2
5.021000000000001,1
5.023,0
5.025,2
5.027,1
5.029,3
5.031000000000001,2
5.0329999999999995,0
5.035,0
5.037000000000001,1
5.039,0
5.041,1
5.043,3
5.045,5
5.047000000000001,1
5.0489999999999995,2
5.051,3
5.053000000000001,1
5.055,3
5.057,2
5.059,6
5.061,1
5.063000000000001,1
5.0649999999999995,2
5.067,3
5.069000000000001,0
5.071,0
5.073,4
5.075,3
5.077,1
5.079000000000001,1
5.0809999999999995,1
5.083,1
5.085000000000001,3
5.087,4
5.089,4
5.091,3
5.093,1
5.095000000000001,1
5.0969999999999995,4
5.099,2
5.101000000000001,2
5.103,4
5.105,2
5.107,2
5.109,3
5.111000000000001,5
5.1129999999999995,2
5.115,3
5.117000000000001,0
5.119,0
5.121,0
5.122999999999999,2
5.125,1
5.127000000000001,2
5.129,1
5.131,1
5.133,1
5.135,2
5.1370000000000005,4
5.138999999999999,3
5.141,1
5.143000000000001,1
5.145,1
5.147,1
5.149,1
5.151,2
5.1530000000000005,1
5.154999999999999,2
5.157,3
5.159000000000001,1
5.161,1
5.163,0
5.165,1
5.167,3
5.1690000000000005,4
5.170999999999999,4
5.173,1
5.175000000000001,2
5.177,1
5.179,2
5.181,9
5.183,1
5.1850000000000005,2
5.186999999999999,1
5.189,1
5.191000000000001,1
5.193,3
5.195,2
5.197,1
5.199,1
5.2010000000000005,0
5.202999999999999,3
5.205,0
5.207000000000001,1
5.209,0
5.211,3
5.213,3
5.215,1
5.2170000000000005,1
5.218999999999999,1
5.221,3
5.223000000000001,2
5.225,4
5.227,2
5.229,1
5.231,0
5.2330000000000005,1
5.234999999999999,2
5.237,4
5.239000000000001,4
5.241,5
5.243,1
5.245,3
5.247,1
5.2490000000000006,0
5.2509999999999994,0
5.253,5
5.255000000000001,2
5.257,2
5.259,2
5.261,2
5.263,1
5.265000000000001,4
5.2669999999999995,2
5.269,3
5.271000000000001,2
5.273,2
5.275,1
5.277,3
5.279,0
5.281000000000001,2
5.2829999999999995,1
5.285,2
5.287000000000001,1
5.289,2
5.291,1
5.293,2
5.295,3
5.297000000000001,3
5.2989999999999995,1
5.301,1
5.303000000000001,4
5.305,0
5.307,4
5.309,1
5.311,1
5.313000000000001,1
5.3149999999999995,0
5.317,1
5.319000000000001,2
5.321,2
5.323,1
5.325,0
5.327,4
5.329000000000001,3
5.3309999999999995,1
5.333,1
5.335000000000001,4
5.337,2
5.339,2
5.341,2
5.343,1
5.345000000000001,3
5.3469999999999995,3
5.349,2
5.351000000000001,2
5.353,1
5.355,0
5.357,3
5.359,1
5.361000000000001,2
5.3629999999999995,1
5.365,0
5.367000000000001,3
5.369,1
5.371,1
5.373,4
5.375,3
5.377000000000001,1
5.379,3
5.381,1
5.383,0
5.385,3
5.3870000000000005,1
5.388999999999999,1
5.391,1
5.393000000000001,1
5.395,0
5.397,1
5.399,4
5.401,0
5.4030000000000005,1
5.404999999999999,2
5.407,0
5.409000000000001,1
5.411,1
5.413,1
5.415,2
5.417,0
5.4190000000000005,2
5.420999999999999,1
5.423,1
5.425000000000001,0
5.427,1
5.429,1
5.431,1
5.433,2
5.4350000000000005,1
5.436999999999999,0
5.439,3
5.441000000000001,1
5.443,3
5.445,3
5.447,3
5.449,0
5.4510000000000005,0
5.452999999999999,2
5.455,4
5.457000000000001,0
5.459,0
5.461,3
5.463,3
5.465,1
5.4670000000000005,3
5.468999999999999,2
5.471,0
5.473000000000001,1
5.475,2
5.477,2
5.479,3
5.481,0
5.4830000000000005,0
5.484999999999999,1
5.487,2
5.489000000000001,1
5.491,1
5.493,1
5.495,1
5.497,2
5.4990000000000006,0
5.5009999999999994,5
5.503,3
5.505000000000001,1
5.507,4
5.509,0
5.511,1
5.513,1
5.515000000000001,0
5.5169999999999995,1
5.519,0
5.521000000000001,3
5.523,2
5.525,1
5.527,1
5.529,0
5.531000000000001,1
5.5329999999999995,1
5.535,2
5.537000000000001,0
5.539,1
5.541,0
5.543,5
5.545,2
5.547000000000001,4
5.5489999999999995,0
5.551,1
5.553000000000001,0
5.555,0
5.557,1
5.559,1
5.561,2
5.563000000000001,0
5.5649999999999995,1
5.567,1
5.569000000000001,1
5.571,1
5.573,5
5.575,2
5.577,3
5.579000000000001,0
5.5809999999999995,3
5.583,3
5.585000000000001,2
5.587,1
5.589,1
5.591,3
5.593,0
5.595000000000001,1
5.5969999999999995,0
5.599,1
5.601000000000001,1
5.603,0
5.605,3
5.607,0
5.609,0
5.611000000000001,1
5.6129999999999995,1
5.615,0
5.617000000000001,2
5.619,0
5.621,3
5.623,3
5.625,3
5.627000000000001,3
5.629,0
5.631,0
5.633,0
5.635,1
5.6370000000000005,2
5.638999999999999,2
5.641,0
5.643000000000001,1
5.645,4
5.647,0
5.649,0
5.651,1
5.6530000000000005,1
5.654999999999999,1
5.657,2
5.659000000000001,1
5.661,2
5.663,1
5.665,1
5.667,2
5.6690000000000005,2
5.670999999999999,0
5.673,2
5.675000000000001,0
5.677,0
5.679,1
5.681,1
5.683,0
5.6850000000000005,3
5.686999999999999,3
5.689,0
5.691000000000001,0
5.693,0
5.695,3
5.697,0
5.699,1
5.7010000000000005,1
5.702999999999999,0
5.705,0
5.707000000000001,0
5.709,0
5.711,1
5.713,1
5.715,0
5.7170000000000005,1
5.718999999999999,1
5.721,1
5.723000000000001,0
5.725,2
5.727,1
5.729,1
5.731,0
5.7330000000000005,2
5.734999999999999,2
5.737,1
5.739000000000001,1
5.741,0
5.743,1
5.745,5
5.747,1
5.7490000000000006,0
5.7509999999999994,1
5.753,0
5.755000000000001,0
5.757,1
5.759,1
5.761,0
5.763,0
5.765000000000001,1
5.7669999999999995,0
5.769,1
5.771000000000001,3
5.773,1
5.775,1
5.777,1
5.779,4
5.781000000000001,1
5.7829999999999995,1
5.785,3
5.787000000000001,0
5.789,0
5.791,1
5.793,2
5.795,0
5.797000000000001,1
5.7989999999999995,4
5.801,5
5.803000000000001,0
5.805,3
5.807,2
5.809,0
5.811,1
5.813000000000001,2
5.8149999999999995,2
5.817,1
5.819000000000001,0
5.821,0
5.823,3
5.825,2
5.827,0
5.829000000000001,2
5.8309999999999995,2
5.833,0
5.835000000000001,2
5.837,0
5.839,1
5.841,3
5.843,2
5.845000000000001,1
5.8469999999999995,0
5.849,0
5.851000000000001,1
5.853,1
5.855,2
5.857,0
5.859,1
5.861000000000001,1
5.8629999999999995,0
5.865,0
5.867000000000001,0
5.869,2
5.871,1
5.873,0
5.875,0
5.877000000000001,1
5.879,1
5.881,2
5.883000000000001,1
5.885,0
5.8870000000000005,2
5.888999999999999,1
5.891,0
5.893000000000001,2
5.895,0
5.897,1
5.899,1
5.901,1
5.9030000000000005,0
5.904999999999999,1
5.907,0
5.909000000000001,0
5.911,0
5.913,1
5.915,1
5.917,0
5.9190000000000005,0
5.920999999999999,1
5.923,0
5.925000000000001,1
5.927,0
5.929,1
5.931,0
5.933,0
5.9350000000000005,2
5.936999999999999,1
5.939,1
5.941000000000001,0
5.943,0
5.945,1
5.947,1
5.949,0
5.9510000000000005,1
5.952999999999999,3
5.955,1
5.957000000000001,0
5.959,1
5.961,2
5.963,1
5.965,0
5.9670000000000005,0
5.968999999999999,3
5.971,0
5.973000000000001,1
5.975,0
5.977,1
5.979,0
5.981,3
5.9830000000000005,2
5.984999999999999,1
5.987,2
5.989000000000001,3
5.991,2
5.993,1
5.995,1
5.997,2
5.9990000000000006,0
6.0009999999999994,2
6.003,0
6.005000000000001,1
6.007,1
6.009,2
6.011,0
6.013,2
6.015000000000001,0
6.0169999999999995,1
6.019,0
6.021000000000001,0
6.023,0
6.025,0
6.027,1
6.029,1
6.031000000000001,0
6.0329999999999995,0
6.035,3
6.037000000000001,0
6.039,0
6.041,1
6.043,2
6.045,0
6.047000000000001,1
6.0489999999999995,2
6.051,2
6.053000000000001,1
6.055,2
6.057,1
6.059,0
6.061,1
6.063000000000001,0
6.0649999999999995,2
6.067,1
6.069000000000001,1
6.071,2
6.073,0
6.075,0
6.077,1
6.079000000000001,0
6.0809999999999995,0
6.083,1
6.085000000000001,1
6.087,1
6.089,1
6.091,0
6.093,2
6.095000000000001,0
6.0969999999999995,1
6.099,0
6.101000000000001,1
6.103,1
6.105,0
6.107,1
6.109,1
6.111000000000001,2
6.1129999999999995,2
6.115,1
6.117000000000001,1
6.119,1
6.121,0
6.123,0
6.125,0
6.127000000000001,1
6.129,0
6.131,2
6.133000000000001,0
6.135,1
6.1370000000000005,0
6.139,1
6.141,1
6.143000000000001,1
6.145,2
6.147,0
6.149,0
6.151,0
6.1530000000000005,1
6.154999999999999,0
6.157,1
6.159000000000001,1
6.161,1
6.163,1
6.165,2
6.167,1
6.1690000000000005,1
6.170999999999999,1
6.173,1
6.175000000000001,3
6.177,0
6.179,0
6.181,2
6.183,0
6.1850000000000005,1
6.186999999999999,1
6.189,0
6.191000000000001,0
6.193,2
6.195,1
6.197,0
6.199,1
6.2010000000000005,0
6.202999999999999,0
6.205,3
6.207000000000001,0
6.209,1
6.211,2
6.213,0
6.215,2
6.2170000000000005,0
6.218999999999999,1
6.221,1
6.223000000000001,0
6.225,1
6.227,0
6.229,0
6.231,1
6.2330000000000005,0
6.234999999999999,0
6.237,3
6.239000000000001,0
6.241,3
6.243,1
6.245,1
6.247,0
6.2490000000000006,0
6.2509999999999994,1
6.253,0
6.255000000000001,2
6.257,1
6.259,3
6.261,1
6.263,0
6.265000000000001,1
6.2669999999999995,2
6.269,1
6.271000000000001,1
6.273,1
6.275,0
6.277,1
6.279,0
6.281000000000001,0
6.2829999999999995,0
6.285,1
6.287000000000001,0
6.289,1
6.291,2
6.293,1
6.295,1
6.297000000000001,0
6.2989999999999995,0
6.301,0
6.303000000000001,3
6.305,0
6.307,0
6.309,3
6.311,2
6.313000000000001,0
6.3149999999999995,1
6.317,2
6.319000000000001,1
6.321,0
6.323,0
6.325,2
6.327,0
6.329000000000001,1
6.3309999999999995,2
6.333,1
6.335000000000001,0
6.337,2
6.339,0
6.341,1
6.343,0
6.345000000000001,0
6.3469999999999995,0
6.349,0
6.351000000000001,1
6.353,0
6.355,0
6.357,2
6.359,0
6.361000000000001,0
6.3629999999999995,0
6.365,1
6.367000000000001,1
6.369,0
6.371,2
6.373,0
6.375,1
6.377000000000001,1
6.379,0
6.381,0
6.383000000000001,0
6.385,1
6.3870000000000005,0
6.389,0
6.391,1
6.393000000000001,2
6.395,2
6.397,3
6.399000000000001,1
6.401,1
6.4030000000000005,0
6.404999999999999,1
6.407,0
6.409000000000001,2
6.411,2
6.413,0
6.415,0
6.417,1
6.4190000000000005,1
6.420999999999999,2
6.423,1
6.425000000000001,0
6.427,0
6.429,0
6.431,1
6.433,0
6.4350000000000005,0
6.436999999999999,1
6.439,1
6.441000000000001,0
6.443,2
6.445,0
6.447,0
6.449,2
6.4510000000000005,0
6.452999999999999,0
6.455,0
6.457000000000001,0
6.459,2
6.461,2
6.463,1
6.465,0
6.4670000000000005,0
6.468999999999999,0
6.471,2
6.473000000000001,0
6.475,0
6.477,1
6.479,0
6.481,1
6.4830000000000005,0
6.484999999999999,2
6.487,1
6.489000000000001,0
6.491,3
6.493,0
6.495,0
6.497,2
6.4990000000000006,1
6.5009999999999994,3
6.503,0
6.505000000000001,0
6.507,1
6.509,0
6.511,0
6.513,2
6.515000000000001,1
6.5169999999999995,0
6.519,1
6.521000000000001,1
6.523,0
6.525,0
6.527,0
6.529,1
6.531000000000001,0
6.5329999999999995,0
6.535,0
6.537000000000001,1
6.539,0
6.541,0
6.543,0
6.545,2
6.547000000000001,0
6.5489999999999995,0
6.551,2
6.553000000000001,2
6.555,1
6.557,1
6.559,0
6.561,0
6.563000000000001,1
6.5649999999999995,1
6.567,0
6.569000000000001,0
6.571,1
6.573,0
6.575,2
6.577,0
6.579000000000001,2
6.5809999999999995,0
6.583,0
6.585000000000001,1
6.587,2
6.589,2
6.591,0
6.593,1
6.595000000000001,0
6.5969999999999995,0
6.599,1
6.601000000000001,0
6.603,1
6.605,2
6.607,2
6.609,0
6.611000000000001,1
6.6129999999999995,3
6.615,0
6.617000000000001,0
6.619,2
6.621,0
6.623,1
6.625,0
6.627000000000001,0
6.629,1
6.631,1
6.633000000000001,0
6.635,1
6.6370000000000005,0
6.639,0
6.641,0
6.643000000000001,1
6.645,1
6.647,2
6.649000000000001,1
6.651,1
6.6530000000000005,1
6.655,0
6.657,0
6.659000000000001,0
6.661,0
6.663,1
6.665,0
6.667,1
6.6690000000000005,1
6.670999999999999,1
6.673,3
6.675000000000001,0
6.677,1
6.679,0
6.681,0
6.683,0
6.6850000000000005,1
6.686999999999999,1
6.689,0
6.691000000000001,0
6.693,1
6.695,1
6.697,0
6.699,0
6.7010000000000005,0
6.702999999999999,1
6.705,0
6.707000000000001,1
6.709,1
6.711,1
6.713,0
6.715,1
6.7170000000000005,1
6.718999999999999,1
6.721,1
6.723000000000001,0
6.725,0
6.727,1
6.729,0
6.731,0
6.7330000000000005,0
6.734999999999999,1
6.737,0
6.739000000000001,0
6.741,0
6.743,0
6.745,0
6.747,0
6.7490000000000006,3
6.7509999999999994,0
6.753,0
6.755000000000001,2
6.757,0
6.759,0
6.761,1
6.763,0
6.765000000000001,1
6.7669999999999995,1
6.769,1
6.771000000000001,1
6.773,0
6.775,1
6.777,0
6.779,0
6.781000000000001,1
6.7829999999999995,0
6.785,1
6.787000000000001,0
6.789,0
6.791,0
6.793,1
6.795,0
6.797000000000001,0
6.7989999999999995,0
6.801,0
6.803000000000001,1
6.805,1
6.807,0
6.809,2
6.811,0
6.813000000000001,0
6.8149999999999995,0
6.817,1
6.819000000000001,0
6.821,0
6.823,1
6.825,1
6.827,1
6.829000000000001,0
6.8309999999999995,0
6.833,0
6.835000000000001,0
6.837,0
6.839,1
6.841,0
6.843,1
6.845000000000001,0
6.8469999999999995,1
6.849,0
6.851000000000001,1
6.853,0
6.855,0
6.857,0
6.859,1
6.861000000000001,1
6.8629999999999995,1
6.865,1
6.867000000000001,1
6.869,1
6.871,1
6.873,0
6.875,1
6.877000000000001,0
6.879,0
6.881,1
6.883000000000001,0
6.885,0
6.8870000000000005,0
6.889,0
6.891,0
6.893000000000001,1
6.895,0
6.897,0
6.899000000000001,1
6.901,0
6.9030000000000005,0
6.905,0
6.907,0
6.909000000000001,1
6.911,1
6.913,0
6.915,0
6.917,0
6.9190000000000005,0
6.920999999999999,0
6.923,1
6.925000000000001,0
6.927,1
6.929,0
6.931,0
6.933,0
6.9350000000000005,0
6.936999999999999,0
6.939,0
6.941000000000001,1
6.943,0
6.945,0
6.947,0
6.949,0
6.9510000000000005,0
6.952999999999999,0
6.955,1
6.957000000000001,0
6.959,0
6.961,0
6.963,0
6.965,2
6.9670000000000005,0
6.968999999999999,0
6.971,1
6.973000000000001,1
6.975,0
6.977,1
6.979,0
6.981,0
6.9830000000000005,1
6.984999999999999,0
6.987,0
6.989000000000001,0
6.991,0
6.993,1
6.995,0
6.997,0
6.9990000000000006,0
7.0009999999999994,0
7.003,1
7.005000000000001,0
7.007,0
7.009,2
7.011,1
7.013,0
7.015000000000001,0
7.0169999999999995,0
7.019,0
7.021000000000001,1
7.023,0
7.025,2
7.027,0
7.029,0
7.031000000000001,1
7.0329999999999995,0
7.035,0
7.037000000000001,0
7.039,0
7.041,0
7.043,0
7.045,0
7.047000000000001,0
7.0489999999999995,1
7.051,1
7.053000000000001,0
7.055,1
7.057,1
7.059,1
7.061,0
7.063000000000001,0
7.0649999999999995,0
7.067,1
7.069000000000001,0
7.071,0
7.073,0
7.075,0
7.077,0
7.079000000000001,1
7.0809999999999995,0
7.083,2
7.085000000000001,0
7.087,0
7.089,0
7.091,0
7.093,0
7.095000000000001,0
7.0969999999999995,0
7.099,1
7.101000000000001,0
7.103,1
7.105,1
7.107,1
7.109,0
7.111000000000001,0
7.1129999999999995,0
7.115,1
7.117000000000001,3
7.119,0
7.121,0
7.123,0
7.125,0
7.127000000000001,0
7.129,1
7.131,1
7.133000000000001,0
7.135,0
7.1370000000000005,2
7.139,2
7.141,0
7.143000000000001,0
7.145,0
7.147,0
7.149000000000001,0
7.151,0
7.1530000000000005,0
7.155,0
7.157,0
7.159000000000001,1
7.161,0
7.163,1
7.165000000000001,0
7.167,1
7.1690000000000005,0
7.170999999999999,0
7.173,0
7.175000000000001,1
7.177,0
7.179,0
7.181,1
7.183,0
7.1850000000000005,0
7.186999999999999,1
7.189,0
7.191000000000001,1
7.193,1
7.195,1
7.197,1
7.199,1
7.2010000000000005,0
7.202999999999999,1
7.205,1
7.207000000000001,0
7.209,0
7.211,0
7.213,1
7.215,1
7.2170000000000005,0
7.218999999999999,0
7.221,0
7.223000000000001,2
7.225,0
7.227,0
7.229,2
7.231,1
7.2330000000000005,1
7.234999999999999,2
7.237,1
7.239000000000001,1
7.241,0
7.243,0
7.245,0
7.247,1
7.2490000000000006,1
7.2509999999999994,0
7.253,1
7.255000000000001,2
7.257,2
7.259,0
7.261,1
7.263,1
7.265000000000001,1
7.2669999999999995,1
7.269,1
7.271000000000001,1
7.273,0
7.275,0
7.277,0
7.279,0
7.281000000000001,1
7.2829999999999995,0
7.285,1
7.287000000000001,0
7.289,1
7.291,0
7.293,0
7.295,0
7.297000000000001,1
7.2989999999999995,1
7.301,0
7.303000000000001,0
7.305,0
7.307,1
7.309,0
7.311,0
7.313000000000001,2
7.3149999999999995,0
7.317,0
7.319000000000001,0
7.321,0
7.323,0
7.325,0
7.327,1
7.329000000000001,1
7.3309999999999995,0
7.333,0
7.335000000000001,0
7.337,1
7.339,1
7.341,0
7.343,0
7.345000000000001,0
7.3469999999999995,1
7.349,0
7.351000000000001,0
7.353,1
7.355,0
7.357,2
7.359,0
7.361000000000001,0
7.3629999999999995,0
7.365,0
7.367000000000001,0
7.369,0
7.371,1
7.373,0
7.375,1
7.377000000000001,0
7.379,1
7.381,0
7.383000000000001,0
7.385,0
7.3870000000000005,0
7.389,0
7.391,0
7.393000000000001,0
7.395,0
7.397,0
7.399000000000001,0
7.401,0
7.4030000000000005,0
7.405,0
7.407,1
7.409000000000001,0
7.411,1
7.413,0
7.415000000000001,0
7.417,0
7.4190000000000005,1
7.421,1
7.423,0
7.425000000000001,0
7.427,0
7.429,0
7.431,0
7.433,1
7.4350000000000005,0
7.436999999999999,1
7.439,0
7.441000000000001,0
7.443,0
7.445,1
