Energy_MeV,Counts
3.761,6
3.763,8
3.765,6
3.7670000000000003,9
3.769,8
3.771,7
3.773,10
3.7750000000000004,10
3.777,6
3.779,7
3.781,5
3.7830000000000004,6
3.785,11
3.787,10
3.789,10
3.7910000000000004,9
3.793,11
3.795,8
3.797,12
3.7990000000000004,14
3.801,13
3.803,4
3.805,9
3.8070000000000004,10
3.809,10
3.811,3
3.813,18
3.8150000000000004,15
3.817,12
3.819,14
3.821,11
3.8230000000000004,8
3.825,7
3.827,8
3.829,9
3.8310000000000004,11
3.833,6
3.835,13
3.837,8
3.839,5
3.841,7
3.843,6
3.8449999999999998,10
3.847,12
3.849,9
3.851,7
3.8529999999999998,11
3.855,9
3.857,8
3.859,6
3.8609999999999998,7
3.863,10
3.865,9
3.867,6
3.8689999999999998,8
3.871,8
3.873,9
3.875,6
3.877,11
3.879,9
3.8810000000000002,15
3.883,5
3.885,9
3.887,7
3.8890000000000002,3
3.891,8
3.893,6
3.895,14
3.8970000000000002,10
3.899,7
3.901,13
3.903,13
3.9050000000000002,13
3.907,14
3.909,5
3.911,4
3.9130000000000003,12
3.915,6
3.917,9
3.919,6
3.9210000000000003,8
3.923,7
3.925,8
3.927,7
3.9290000000000003,6
3.931,10
3.933,2
3.935,4
3.9370000000000003,15
3.939,10
3.941,11
3.943,11
3.9450000000000003,3
3.947,8
3.949,7
3.951,8
3.9530000000000003,7
3.955,4
3.957,9
3.959,9
3.9610000000000003,7
3.963,10
3.965,6
3.967,10
3.9690000000000003,17
3.971,6
3.973,9
3.975,9
3.9770000000000003,4
3.979,6
3.981,6
3.983,9
3.9850000000000003,13
3.987,10
3.989,5
3.991,7
3.9930000000000003,7
3.995,5
3.997,8
3.999,9
4.0009999999999994,9
4.003,4
4.005000000000001,6
4.007,6
4.009,5
4.011,7
4.013,8
4.015000000000001,8
4.0169999999999995,4
4.019,14
4.021000000000001,9
4.023,10
4.025,9
4.027,7
4.029,6
4.031000000000001,5
4.0329999999999995,5
4.035,4
4.037000000000001,6
4.039,7
4.041,3
4.043,7
4.045,6
4.047000000000001,5
4.0489999999999995,7
4.051,3
4.053000000000001,6
4.055,3
4.057,5
4.059,10
4.061,5
4.063000000000001,3
4.0649999999999995,4
4.067,8
4.069000000000001,9
4.071,15
4.073,15
4.075,6
4.077,5
4.079000000000001,4
4.0809999999999995,5
4.083,5
4.085000000000001,10
4.087,2
4.089,9
4.091,11
4.093,6
4.095000000000001,7
4.0969999999999995,5
4.099,8
4.101,7
4.103,8
4.105,7
4.106999999999999,9
4.109,5
4.111000000000001,11
4.1129999999999995,14
4.115,6
4.117,12
4.119,8
4.121,14
4.122999999999999,4
4.125,5
4.127000000000001,7
4.129,7
4.131,7
4.133,7
4.135,5
4.1370000000000005,8
4.138999999999999,7
4.141,5
4.143000000000001,10
4.145,6
4.147,13
4.149,5
4.151,4
4.1530000000000005,4
4.154999999999999,8
4.157,7
4.159000000000001,9
4.161,9
4.163,7
4.165,7
4.167,5
4.1690000000000005,4
4.170999999999999,10
4.173,9
4.175000000000001,6
4.177,7
4.179,9
4.181,3
4.183,6
4.1850000000000005,3
4.186999999999999,7
4.189,10
4.191000000000001,2
4.193,8
4.195,8
4.197,10
4.199,8
4.2010000000000005,7
4.202999999999999,9
4.205,9
4.207000000000001,7
4.209,5
4.211,4
4.213,6
4.215,8
4.2170000000000005,5
4.218999999999999,5
4.221,11
4.223000000000001,5
4.225,8
4.227,7
4.229,6
4.231,5
4.2330000000000005,4
4.234999999999999,12
4.237,8
4.239000000000001,6
4.241,9
4.243,8
4.245,4
4.247,13
4.2490000000000006,4
4.2509999999999994,5
4.253,7
4.255000000000001,6
4.257,5
4.259,5
4.261,5
4.263,15
4.265000000000001,8
4.2669999999999995,5
4.269,10
4.271000000000001,5
4.273,4
4.275,4
4.277,11
4.279,7
4.281000000000001,5
4.2829999999999995,5
4.285,4
4.287000000000001,6
4.289,4
4.291,9
4.293,4
4.295,4
4.297000000000001,7
4.2989999999999995,5
4.301,7
4.303000000000001,4
4.305,7
4.307,4
4.309,8
4.311,3
4.313000000000001,6
4.3149999999999995,5
4.317,9
4.319000000000001,5
4.321,8
4.323,6
4.325,4
4.327,4
4.329000000000001,6
4.3309999999999995,4
4.333,12
4.335000000000001,6
4.337,5
4.339,1
4.341,5
4.343,4
4.345000000000001,4
4.3469999999999995,6
4.349,8
4.351000000000001,10
4.353,8
4.355,9
4.356999999999999,8
4.359,3
4.361000000000001,10
4.3629999999999995,8
4.365,4
4.367,6
4.369,5
4.371,8
4.372999999999999,7
4.375,6
4.377000000000001,7
4.379,6
4.381,6
4.383,3
4.385,4
4.3870000000000005,5
4.388999999999999,7
4.391,4
4.393000000000001,3
4.395,6
4.397,6
4.399,7
4.401,9
4.4030000000000005,5
4.404999999999999,5
4.407,3
4.409000000000001,7
4.411,3
4.413,8
4.415,8
4.417,5
4.4190000000000005,9
4.420999999999999,12
4.423,8
4.425000000000001,6
4.427,5
4.429,4
4.431,5
4.433,10
4.4350000000000005,3
4.436999999999999,8
4.439,4
4.441000000000001,2
4.443,6
4.445,6
4.447,6
4.449,3
4.4510000000000005,2
4.452999999999999,7
4.455,4
4.457000000000001,8
4.459,9
4.461,6
4.463,8
4.465,3
4.4670000000000005,5
4.468999999999999,9
4.471,11
4.473000000000001,4
4.475,6
4.477,9
4.479,7
4.481,4
4.4830000000000005,4
4.484999999999999,4
4.487,5
4.489000000000001,4
4.491,5
4.493,3
4.495,4
4.497,6
4.4990000000000006,5
4.5009999999999994,5
4.503,8
4.505000000000001,5
4.507,8
4.509,3
4.511,7
4.513,6
4.515000000000001,6
4.5169999999999995,11
4.519,3
4.521000000000001,3
4.523,9
4.525,6
4.527,3
4.529,3
4.531000000000001,6
4.5329999999999995,5
4.535,5
4.537000000000001,3
4.539,5
4.541,7
4.543,4
4.545,2
4.547000000000001,12
4.5489999999999995,5
4.551,6
4.553000000000001,4
4.555,4
4.557,4
4.559,3
4.561,5
4.563000000000001,6
4.5649999999999995,2
4.567,2
4.569000000000001,4
4.571,5
4.573,9
4.575,3
4.577,5
4.579000000000001,5
4.5809999999999995,5
4.583,6
4.585000000000001,9
4.587,2
4.589,1
4.591,2
4.593,3
4.595000000000001,5
4.5969999999999995,7
4.599,5
4.601000000000001,3
4.603,0
4.605,3
4.607,3
4.609,5
4.611000000000001,3
4.6129999999999995,4
4.615,5
4.617,3
4.619,4
4.621,11
4.622999999999999,6
4.625,11
4.627000000000001,5
4.629,6
4.631,3
4.633,6
4.635,5
4.6370000000000005,4
4.638999999999999,3
4.641,6
4.643000000000001,2
4.645,3
4.647,3
4.649,5
4.651,9
4.6530000000000005,2
4.654999999999999,3
4.657,4
4.659000000000001,10
4.661,4
4.663,8
4.665,5
4.667,7
4.6690000000000005,6
4.670999999999999,3
4.673,7
4.675000000000001,2
4.677,4
4.679,3
4.681,5
4.683,4
4.6850000000000005,8
4.686999999999999,4
4.689,3
4.691000000000001,6
4.693,9
4.695,5
4.697,3
4.699,8
4.7010000000000005,5
4.702999999999999,9
4.705,8
4.707000000000001,6
4.709,2
4.711,3
4.713,6
4.715,4
4.7170000000000005,6
4.718999999999999,3
4.721,5
4.723000000000001,6
4.725,5
4.727,6
4.729,3
4.731,7
4.7330000000000005,2
4.734999999999999,5
4.737,0
4.739000000000001,3
4.741,6
4.743,5
4.745,3
4.747,4
4.7490000000000006,4
4.7509999999999994,3
4.753,4
4.755000000000001,4
4.757,3
4.759,4
4.761,4
4.763,1
4.765000000000001,3
4.7669999999999995,6
4.769,1
4.771000000000001,4
4.773,8
4.775,6
4.777,4
4.779,5
4.781000000000001,5
4.7829999999999995,5
4.785,2
4.787000000000001,1
4.789,3
4.791,4
4.793,3
4.795,11
4.797000000000001,5
4.7989999999999995,8
4.801,2
4.803000000000001,2
4.805,3
4.807,3
4.809,5
4.811,2
4.813000000000001,2
4.8149999999999995,2
4.817,3
4.819000000000001,2
4.821,5
4.823,1
4.825,3
4.827,2
4.829000000000001,6
4.8309999999999995,3
4.833,4
4.835000000000001,2
4.837,3
4.839,5
4.841,5
4.843,8
4.845000000000001,3
4.8469999999999995,7
4.849,6
4.851000000000001,8
4.853,6
4.855,4
4.857,3
4.859,6
4.861000000000001,4
4.8629999999999995,6
4.865,1
4.867,3
4.869,3
4.871,4
4.872999999999999,4
4.875,6
4.877000000000001,1
4.879,4
4.881,3
4.883,4
4.885,3
4.8870000000000005,2
4.888999999999999,2
4.891,1
4.893000000000001,7
4.895,1
4.897,3
4.899,5
4.901,4
4.9030000000000005,4
4.904999999999999,5
4.907,4
4.909000000000001,7
4.911,4
4.913,3
4.915,5
4.917,0
4.9190000000000005,5
4.920999999999999,3
4.923,5
4.925000000000001,5
4.927,1
4.929,8
4.931,3
4.933,5
4.9350000000000005,3
4.936999999999999,3
4.939,3
4.941000000000001,4
4.943,2
4.945,7
4.947,3
4.949,4
4.9510000000000005,4
4.952999999999999,4
4.955,5
4.957000000000001,6
4.959,4
4.961,6
4.963,2
4.965,2
4.9670000000000005,3
4.968999999999999,2
4.971,2
4.973000000000001,10
4.975,4
4.977,3
4.979,4
4.981,3
4.9830000000000005,5
4.984999999999999,6
4.987,3
4.989000000000001,4
4.991,5
4.993,5
4.995,6
4.997,3
4.9990000000000006,7
5.0009999999999994,8
5.003,2
5.005000000000001,4
5.007,3
5.009,5
5.011,3
5.013,3
5.015000000000001,3
5.0169999999999995,3
5.019,1
5.021000000000001,3
5.023,4
5.025,3
5.027,6
5.029,1
5.031000000000001,5
5.0329999999999995,4
5.035,4
5.037000000000001,3
5.039,3
5.041,5
5.043,3
5.045,1
5.047000000000001,3
5.0489999999999995,4
5.051,3
5.053000000000001,4
5.055,1
5.057,3
5.059,1
5.061,5
5.063000000000001,4
5.0649999999999995,8
5.067,2
5.069000000000001,5
5.071,3
5.073,0
5.075,3
5.077,4
5.079000000000001,1
5.0809999999999995,7
5.083,2
5.085000000000001,3
5.087,6
5.089,4
5.091,3
5.093,5
5.095000000000001,1
5.0969999999999995,4
5.099,3
5.101000000000001,6
5.103,1
5.105,4
5.107,5
5.109,3
5.111000000000001,5
5.1129999999999995,4
5.115,4
5.117000000000001,0
5.119,1
5.121,2
5.122999999999999,2
5.125,4
5.127000000000001,3
5.129,5
5.131,4
5.133,4
5.135,9
5.1370000000000005,2
5.138999999999999,3
5.141,0
5.143000000000001,5
5.145,1
5.147,7
5.149,2
5.151,3
5.1530000000000005,5
5.154999999999999,4
5.157,3
5.159000000000001,2
5.161,7
5.163,2
5.165,4
5.167,3
5.1690000000000005,2
5.170999999999999,2
5.173,5
5.175000000000001,1
5.177,3
5.179,1
5.181,2
5.183,3
5.1850000000000005,3
5.186999999999999,4
5.189,2
5.191000000000001,11
5.193,2
5.195,5
5.197,2
5.199,5
5.2010000000000005,2
5.202999999999999,2
5.205,6
5.207000000000001,0
5.209,6
5.211,3
5.213,3
5.215,3
5.2170000000000005,4
5.218999999999999,2
5.221,3
5.223000000000001,1
5.225,3
5.227,2
5.229,6
5.231,0
5.2330000000000005,2
5.234999999999999,7
5.237,6
5.239000000000001,4
5.241,1
5.243,3
5.245,4
5.247,6
5.2490000000000006,4
5.2509999999999994,5
5.253,1
5.255000000000001,1
5.257,0
5.259,3
5.261,3
5.263,3
5.265000000000001,4
5.2669999999999995,3
5.269,1
5.271000000000001,1
5.273,0
5.275,3
5.277,3
5.279,5
5.281000000000001,5
5.2829999999999995,2
5.285,1
5.287000000000001,4
5.289,4
5.291,3
5.293,1
5.295,4
5.297000000000001,3
5.2989999999999995,4
5.301,7
5.303000000000001,2
5.305,2
5.307,1
5.309,1
5.311,6
5.313000000000001,8
5.3149999999999995,3
5.317,2
5.319000000000001,3
5.321,2
5.323,4
5.325,3
5.327,4
5.329000000000001,2
5.3309999999999995,2
5.333,3
5.335000000000001,2
5.337,1
5.339,2
5.341,3
5.343,1
5.345000000000001,2
5.3469999999999995,4
5.349,4
5.351000000000001,1
5.353,3
5.355,1
5.357,2
5.359,2
5.361000000000001,3
5.3629999999999995,2
5.365,6
5.367000000000001,3
5.369,1
5.371,3
5.373,4
5.375,2
5.377000000000001,0
5.379,3
5.381,3
5.383,0
5.385,0
5.3870000000000005,2
5.388999999999999,0
5.391,2
5.393000000000001,2
5.395,1
5.397,2
5.399,4
5.401,0
5.4030000000000005,2
5.404999999999999,3
5.407,3
5.409000000000001,4
5.411,2
5.413,4
5.415,8
5.417,2
5.4190000000000005,1
5.420999999999999,4
5.423,1
5.425000000000001,2
5.427,0
5.429,5
5.431,2
5.433,1
5.4350000000000005,4
5.436999999999999,2
5.439,3
5.441000000000001,4
5.443,2
5.445,2
5.447,2
5.449,2
5.4510000000000005,2
5.452999999999999,1
5.455,2
5.457000000000001,4
5.459,2
5.461,3
5.463,0
5.465,0
5.4670000000000005,4
5.468999999999999,1
5.471,3
5.473000000000001,2
5.475,2
5.477,3
5.479,0
5.481,4
5.4830000000000005,3
5.484999999999999,2
5.487,2
5.489000000000001,3
5.491,4
5.493,1
5.495,4
5.497,1
5.4990000000000006,2
5.5009999999999994,3
5.503,2
5.505000000000001,2
5.507,1
5.509,0
5.511,3
5.513,5
5.515000000000001,2
5.5169999999999995,5
5.519,1
5.521000000000001,0
5.523,4
5.525,2
5.527,1
5.529,0
5.531000000000001,1
5.5329999999999995,1
5.535,0
5.537000000000001,4
5.539,1
5.541,5
5.543,3
5.545,1
5.547000000000001,3
5.5489999999999995,1
5.551,1
5.553000000000001,2
5.555,2
5.557,1
5.559,4
5.561,4
5.563000000000001,3
5.5649999999999995,1
5.567,2
5.569000000000001,3
5.571,0
5.573,3
5.575,4
5.577,1
5.579000000000001,2
5.5809999999999995,1
5.583,4
5.585000000000001,3
5.587,1
5.589,3
5.591,5
5.593,1
5.595000000000001,2
5.5969999999999995,2
5.599,3
5.601000000000001,5
5.603,0
5.605,0
5.607,0
5.609,5
5.611000000000001,4
5.6129999999999995,2
5.615,2
5.617000000000001,1
5.619,1
5.621,2
5.623,1
5.625,4
5.627000000000001,1
5.629,2
5.631,0
5.633,7
5.635,0
5.6370000000000005,3
5.638999999999999,3
5.641,4
5.643000000000001,1
5.645,1
5.647,1
5.649,3
5.651,3
5.6530000000000005,2
5.654999999999999,4
5.657,5
5.659000000000001,2
5.661,2
5.663,2
5.665,2
5.667,3
5.6690000000000005,4
5.670999999999999,0
5.673,3
5.675000000000001,4
5.677,0
5.679,5
5.681,3
5.683,2
5.6850000000000005,0
5.686999999999999,1
5.689,1
5.691000000000001,2
5.693,3
5.695,1
5.697,0
5.699,5
5.7010000000000005,2
5.702999999999999,2
5.705,2
5.707000000000001,1
5.709,3
5.711,3
5.713,1
5.715,4
5.7170000000000005,0
5.718999999999999,4
5.721,3
5.723000000000001,5
5.725,2
5.727,1
5.729,1
5.731,4
5.7330000000000005,2
5.734999999999999,3
5.737,3
5.739000000000001,2
5.741,5
5.743,5
5.745,3
5.747,2
5.7490000000000006,1
5.7509999999999994,2
5.753,2
5.755000000000001,1
5.757,1
5.759,3
5.761,2
5.763,1
5.765000000000001,5
5.7669999999999995,0
5.769,4
5.771000000000001,4
5.773,0
5.775,4
5.777,3
5.779,1
5.781000000000001,4
5.7829999999999995,1
5.785,3
5.787000000000001,1
5.789,3
5.791,4
5.793,0
5.795,3
5.797000000000001,1
5.7989999999999995,1
5.801,1
5.803000000000001,3
5.805,2
5.807,2
5.809,2
5.811,1
5.813000000000001,2
5.8149999999999995,2
5.817,2
5.819000000000001,4
5.821,2
5.823,0
5.825,1
5.827,1
5.829000000000001,4
5.8309999999999995,0
5.833,2
5.835000000000001,2
5.837,2
5.839,2
5.841,1
5.843,2
5.845000000000001,1
5.8469999999999995,1
5.849,0
5.851000000000001,5
5.853,1
5.855,1
5.857,1
5.859,0
5.861000000000001,2
5.8629999999999995,3
5.865,5
5.867000000000001,1
5.869,0
5.871,3
5.873,4
5.875,1
5.877000000000001,0
5.879,1
5.881,1
5.883000000000001,2
5.885,1
5.8870000000000005,1
5.888999999999999,2
5.891,2
5.893000000000001,3
5.895,2
5.897,1
5.899,1
5.901,3
5.9030000000000005,1
5.904999999999999,0
5.907,0
5.909000000000001,2
5.911,2
5.913,3
5.915,1
5.917,1
5.9190000000000005,2
5.920999999999999,1
5.923,3
5.925000000000001,1
5.927,0
5.929,6
5.931,2
5.933,1
5.9350000000000005,1
5.936999999999999,1
5.939,1
5.941000000000001,4
5.943,1
5.945,0
5.947,2
5.949,0
5.9510000000000005,2
5.952999999999999,1
5.955,0
5.957000000000001,2
5.959,0
5.961,1
5.963,1
5.965,3
5.9670000000000005,0
5.968999999999999,2
5.971,2
5.973000000000001,4
5.975,0
5.977,1
5.979,3
5.981,3
5.9830000000000005,1
5.984999999999999,4
5.987,0
5.989000000000001,1
5.991,1
5.993,2
5.995,1
5.997,2
5.9990000000000006,3
6.0009999999999994,1
6.003,2
6.005000000000001,2
6.007,2
6.009,2
6.011,0
6.013,0
6.015000000000001,2
6.0169999999999995,1
6.019,3
6.021000000000001,1
6.023,1
6.025,2
6.027,1
6.029,2
6.031000000000001,1
6.0329999999999995,1
6.035,1
6.037000000000001,1
6.039,0
6.041,1
6.043,2
6.045,2
6.047000000000001,2
6.0489999999999995,2
6.051,0
6.053000000000001,0
6.055,3
6.057,0
6.059,0
6.061,3
6.063000000000001,1
6.0649999999999995,1
6.067,1
6.069000000000001,1
6.071,0
6.073,1
6.075,4
6.077,2
6.079000000000001,1
6.0809999999999995,0
6.083,1
6.085000000000001,1
6.087,0
6.089,3
6.091,0
6.093,1
6.095000000000001,2
6.0969999999999995,1
6.099,3
6.101000000000001,1
6.103,0
6.105,1
6.107,3
6.109,1
6.111000000000001,0
6.1129999999999995,0
6.115,0
6.117000000000001,1
6.119,1
6.121,2
6.123,2
6.125,1
6.127000000000001,2
6.129,1
6.131,1
6.133000000000001,1
6.135,1
6.1370000000000005,2
6.139,2
6.141,1
6.143000000000001,4
6.145,2
6.147,3
6.149,2
6.151,0
6.1530000000000005,3
6.154999999999999,1
6.157,1
6.159000000000001,1
6.161,1
6.163,0
6.165,2
6.167,0
6.1690000000000005,2
6.170999999999999,0
6.173,1
6.175000000000001,2
6.177,2
6.179,3
6.181,0
6.183,3
6.1850000000000005,1
6.186999999999999,2
6.189,1
6.191000000000001,2
6.193,0
6.195,0
6.197,1
6.199,1
6.2010000000000005,1
6.202999999999999,0
6.205,1
6.207000000000001,2
6.209,2
6.211,2
6.213,1
6.215,0
6.2170000000000005,1
6.218999999999999,0
6.221,1
6.223000000000001,3
6.225,1
6.227,1
6.229,2
6.231,0
6.2330000000000005,0
6.234999999999999,3
6.237,1
6.239000000000001,2
6.241,0
6.243,2
6.245,1
6.247,3
6.2490000000000006,1
6.2509999999999994,0
6.253,1
6.255000000000001,1
6.257,1
6.259,0
6.261,2
6.263,0
6.265000000000001,0
6.2669999999999995,1
6.269,1
6.271000000000001,5
6.273,1
6.275,1
6.277,0
6.279,1
6.281000000000001,1
6.2829999999999995,3
6.285,0
6.287000000000001,3
6.289,0
6.291,2
6.293,1
6.295,1
6.297000000000001,0
6.2989999999999995,0
6.301,0
6.303000000000001,3
6.305,2
6.307,0
6.309,2
6.311,1
6.313000000000001,0
6.3149999999999995,2
6.317,0
6.319000000000001,1
6.321,1
6.323,1
6.325,1
6.327,0
6.329000000000001,2
6.3309999999999995,2
6.333,0
6.335000000000001,1
6.337,1
6.339,2
6.341,0
6.343,2
6.345000000000001,1
6.3469999999999995,1
6.349,2
6.351000000000001,0
6.353,1
6.355,1
6.357,1
6.359,0
6.361000000000001,0
6.3629999999999995,0
6.365,1
6.367000000000001,0
6.369,1
6.371,0
6.373,1
6.375,1
6.377000000000001,1
6.379,1
6.381,0
6.383000000000001,2
6.385,1
6.3870000000000005,1
6.389,1
6.391,0
6.393000000000001,0
6.395,0
6.397,1
6.399000000000001,1
6.401,0
6.4030000000000005,0
6.404999999999999,1
6.407,2
6.409000000000001,2
6.411,1
6.413,2
6.415,0
6.417,2
6.4190000000000005,1
6.420999999999999,0
6.423,3
6.425000000000001,1
6.427,0
6.429,1
6.431,2
6.433,0
6.4350000000000005,0
6.436999999999999,0
6.439,1
6.441000000000001,1
6.443,1
6.445,2
6.447,1
6.449,1
6.4510000000000005,0
6.452999999999999,2
6.455,1
6.457000000000001,1
6.459,0
6.461,1
6.463,0
6.465,0
6.4670000000000005,2
6.468999999999999,1
6.471,1
6.473000000000001,0
6.475,0
6.477,2
6.479,0
6.481,1
6.4830000000000005,0
6.484999999999999,1
6.487,1
6.489000000000001,0
6.491,0
6.493,0
6.495,1
6.497,3
6.4990000000000006,0
6.5009999999999994,2
6.503,0
6.505000000000001,1
6.507,0
6.509,0
6.511,1
6.513,1
6.515000000000001,0
6.5169999999999995,2
6.519,2
6.521000000000001,3
6.523,0
6.525,0
6.527,0
6.529,1
6.531000000000001,0
6.5329999999999995,2
6.535,1
6.537000000000001,1
6.539,0
6.541,2
6.543,2
6.545,3
6.547000000000001,2
6.5489999999999995,3
6.551,1
6.553000000000001,1
6.555,3
6.557,0
6.559,3
6.561,0
6.563000000000001,1
6.5649999999999995,1
6.567,0
6.569000000000001,1
6.571,1
6.573,2
6.575,0
6.577,1
6.579000000000001,1
6.5809999999999995,1
6.583,0
6.585000000000001,1
6.587,0
6.589,1
6.591,3
6.593,3
6.595000000000001,0
6.5969999999999995,1
6.599,1
6.601000000000001,1
6.603,0
6.605,0
6.607,1
6.609,0
6.611000000000001,1
6.6129999999999995,0
6.615,0
6.617000000000001,2
6.619,1
6.621,0
6.623,1
6.625,0
6.627000000000001,1
6.629,0
6.631,1
6.633000000000001,1
6.635,0
6.6370000000000005,0
6.639,1
6.641,0
6.643000000000001,1
6.645,0
6.647,1
6.649000000000001,2
6.651,1
6.6530000000000005,0
6.655,0
6.657,1
6.659000000000001,1
6.661,0
6.663,2
6.665,2
6.667,0
6.6690000000000005,0
6.670999999999999,0
6.673,1
6.675000000000001,1
6.677,0
6.679,2
6.681,4
6.683,0
6.6850000000000005,0
6.686999999999999,2
6.689,2
6.691000000000001,0
6.693,2
6.695,0
6.697,2
6.699,1
6.7010000000000005,0
6.702999999999999,0
6.705,0
6.707000000000001,0
6.709,0
6.711,0
6.713,0
6.715,1
6.7170000000000005,0
6.718999999999999,2
6.721,0
6.723000000000001,3
6.725,0
6.727,0
6.729,0
6.731,1
6.7330000000000005,0
6.734999999999999,0
6.737,0
6.739000000000001,2
6.741,1
6.743,2
6.745,1
6.747,0
6.7490000000000006,0
6.7509999999999994,1
6.753,0
6.755000000000001,0
6.757,0
6.759,2
6.761,0
6.763,1
6.765000000000001,0
6.7669999999999995,0
6.769,0
6.771000000000001,0
6.773,4
6.775,1
6.777,0
6.779,0
6.781000000000001,0
6.7829999999999995,0
6.785,0
6.787000000000001,1
6.789,3
6.791,0
6.793,3
6.795,1
6.797000000000001,0
6.7989999999999995,0
6.801,1
6.803000000000001,3
6.805,2
6.807,0
6.809,0
6.811,0
6.813000000000001,1
6.8149999999999995,1
6.817,0
6.819000000000001,0
6.821,0
6.823,1
6.825,1
6.827,0
6.829000000000001,0
6.8309999999999995,1
6.833,1
6.835000000000001,0
6.837,2
6.839,0
6.841,0
6.843,0
6.845000000000001,0
6.8469999999999995,2
6.849,1
6.851000000000001,0
6.853,0
6.855,0
6.857,1
6.859,1
6.861000000000001,1
6.8629999999999995,0
6.865,1
6.867000000000001,0
6.869,1
6.871,0
6.873,2
6.875,0
6.877000000000001,0
6.879,0
6.881,0
6.883000000000001,1
6.885,0
6.8870000000000005,1
6.889,0
6.891,2
6.893000000000001,0
6.895,1
6.897,1
6.899000000000001,1
6.901,1
6.9030000000000005,0
6.905,1
6.907,1
6.909000000000001,0
6.911,0
6.913,0
6.915,1
6.917,0
6.9190000000000005,0
6.920999999999999,0
6.923,0
6.925000000000001,0
6.927,1
6.929,0
6.931,1
6.933,1
6.9350000000000005,1
6.936999999999999,1
6.939,0
6.941000000000001,1
6.943,0
6.945,1
6.947,0
6.949,1
6.9510000000000005,1
6.952999999999999,1
6.955,1
6.957000000000001,0
6.959,0
6.961,1
6.963,0
6.965,1
6.9670000000000005,0
6.968999999999999,2
6.971,2
6.973000000000001,0
6.975,0
6.977,0
6.979,1
6.981,1
6.9830000000000005,0
6.984999999999999,0
6.987,0
6.989000000000001,0
6.991,0
6.993,1
6.995,0
6.997,0
6.9990000000000006,2
7.0009999999999994,0
7.003,0
7.005000000000001,0
7.007,0
7.009,0
7.011,0
7.013,1
7.015000000000001,0
7.0169999999999995,3
7.019,1
7.021000000000001,0
7.023,1
7.025,0
7.027,2
7.029,0
7.031000000000001,1
7.0329999999999995,2
7.035,0
7.037000000000001,1
7.039,2
7.041,1
7.043,0
7.045,0
7.047000000000001,0
7.0489999999999995,1
7.051,1
7.053000000000001,1
7.055,1
7.057,0
7.059,0
7.061,1
7.063000000000001,0
7.0649999999999995,0
7.067,0
7.069000000000001,0
7.071,0
7.073,0
7.075,0
7.077,1
7.079000000000001,0
7.0809999999999995,1
7.083,1
7.085000000000001,2
7.087,1
7.089,0
7.091,0
7.093,1
7.095000000000001,0
7.0969999999999995,0
7.099,0
7.101000000000001,0
7.103,0
7.105,1
7.107,0
7.109,0
7.111000000000001,1
7.1129999999999995,1
7.115,0
7.117000000000001,0
7.119,0
7.121,0
7.123,1
7.125,0
7.127000000000001,1
7.129,0
7.131,1
7.133000000000001,0
7.135,0
7.1370000000000005,0
7.139,2
7.141,1
7.143000000000001,0
7.145,2
7.147,1
7.149000000000001,0
7.151,0
7.1530000000000005,0
7.155,0
7.157,0
7.159000000000001,0
7.161,0
7.163,1
7.165000000000001,2
7.167,0
7.1690000000000005,1
7.170999999999999,0
7.173,0
7.175000000000001,1
7.177,1
7.179,0
7.181,0
7.183,0
7.1850000000000005,0
7.186999999999999,2
7.189,0
7.191000000000001,0
7.193,0
7.195,0
7.197,0
7.199,1
7.2010000000000005,0
7.202999999999999,1
7.205,0
7.207000000000001,0
7.209,0
7.211,0
7.213,0
7.215,0
7.2170000000000005,0
7.218999999999999,0
7.221,1
7.223000000000001,0
7.225,0
7.227,1
7.229,0
7.231,0
7.2330000000000005,0
7.234999999999999,1
7.237,1
7.239000000000001,0
7.241,0
7.243,0
7.245,1
7.247,0
7.2490000000000006,0
7.2509999999999994,0
7.253,0
7.255000000000001,0
7.257,0
7.259,0
7.261,0
7.263,0
7.265000000000001,0
7.2669999999999995,0
7.269,1
7.271000000000001,0
7.273,0
7.275,0
7.277,0
7.279,0
7.281000000000001,1
7.2829999999999995,1
7.285,0
7.287000000000001,0
7.289,1
7.291,2
7.293,1
7.295,3
7.297000000000001,0
7.2989999999999995,0
7.301,0
7.303000000000001,0
7.305,0
7.307,0
7.309,1
7.311,0
7.313000000000001,0
7.3149999999999995,1
7.317,1
7.319000000000001,2
7.321,2
7.323,0
7.325,0
7.327,0
7.329000000000001,0
7.3309999999999995,0
7.333,2
7.335000000000001,1
7.337,0
7.339,0
7.341,0
7.343,1
7.345000000000001,0
7.3469999999999995,0
7.349,0
7.351000000000001,0
7.353,0
7.355,0
7.357,0
7.359,0
7.361000000000001,0
7.3629999999999995,1
7.365,1
7.367000000000001,0
7.369,1
7.371,1
7.373,1
7.375,0
7.377000000000001,2
7.379,0
7.381,0
7.383000000000001,0
7.385,1
7.3870000000000005,0
7.389,0
7.391,1
7.393000000000001,0
7.395,0
7.397,0
7.399000000000001,0
7.401,1
7.4030000000000005,3
7.405,0
7.407,1
7.409000000000001,1
7.411,0
7.413,0
7.415000000000001,0
7.417,0
7.4190000000000005,0
7.421,1
7.423,0
7.425000000000001,0
7.427,0
7.429,1
7.431,0
7.433,0
7.4350000000000005,0
7.436999999999999,0
7.439,0
7.441000000000001,1
7.443,0
7.445,0
7.447,0
7.449,0
